Frame,Tracker,IoU
81,MOSSE,0.248742389766927
81,Fused,0.2963281478933354
82,CSRT,0.2242381886157458
82,KCF,0.3072825843573372
82,MIL,0.3072825843573372
82,BOOSTING,0.3072825843573372
82,MEDIANFLOW,0.42511478995250296
82,MOSSE,0.24149858496922869
82,Fused,0.31562841381743667
83,CSRT,0.22779769016328155
83,KCF,0.3005907341032789
83,MIL,0.3005907341032789
83,BOOSTING,0.3005907341032789
83,MEDIANFLOW,0.4408580831912447
83,MOSSE,0.2345322657563816
83,Fused,0.3087548121598301
84,CSRT,0.2089783281733746
84,KCF,0.2645423213972779
84,MIL,0.2645423213972779
84,BOOSTING,0.2645423213972779
84,MEDIANFLOW,0.3834107267239378
84,MOSSE,0.20948797025128313
84,Fused,0.2742917226473509
85,CSRT,0.20910780669144982
85,KCF,0.2647062261812911
85,MIL,0.2647062261812911
85,BOOSTING,0.2647062261812911
85,MEDIANFLOW,0.38763346390272096
85,MOSSE,0.19428496007391274
85,Fused,0.2733978630380398
86,CSRT,0.21161126227374896
86,KCF,0.26787531054063646
86,MIL,0.26787531054063646
86,BOOSTING,0.26787531054063646
86,MEDIANFLOW,0.37923222524547495
86,MOSSE,0.19988845510317904
86,Fused,0.2740802082101029
87,CSRT,0.20838794233289645
87,KCF,0.2637949614096403
87,MIL,0.2637949614096403
87,BOOSTING,0.2637949614096403
87,MEDIANFLOW,0.36626183194990536
87,MOSSE,0.2141005268880154
87,Fused,0.26990534440075725
88,CSRT,0.21324090410566973
88,KCF,0.2699382480568404
88,MIL,0.2699382480568404
88,BOOSTING,0.2699382480568404
88,MEDIANFLOW,0.3645033617853226
88,MOSSE,0.2117956389682216
88,Fused,0.27359210338085926
89,CSRT,0.22221024258760108
89,KCF,0.27126085654387544
89,MIL,0.27126085654387544
89,BOOSTING,0.27126085654387544
89,MEDIANFLOW,0.36328840970350407
89,MOSSE,0.20925717788903647
89,Fused,0.2775441749026655
90,CSRT,0.22506825213856702
90,KCF,0.27474974215858766
90,MIL,0.27474974215858766
90,BOOSTING,0.27474974215858766
90,MEDIANFLOW,0.36368379542559
90,MOSSE,0.21359111571436792
90,Fused,0.2784687253533944
91,CSRT,0.23053691275167784
91,KCF,0.28142555306984834
91,MIL,0.28142555306984834
91,BOOSTING,0.28142555306984834
91,MEDIANFLOW,0.3663683818046234
91,MOSSE,0.2075885564941429
91,Fused,0.28523489932885904
92,CSRT,0.23712368168744008
