Frame,Tracker,IoU
118,BOOSTING,0.31134579870729456
118,MEDIANFLOW,0.36874908878845314
118,MOSSE,0.23692861305526167
118,Fused,0.3156193808621276
119,CSRT,0.293163812355595
119,KCF,0.3213851292645724
119,MIL,0.23831911521024543
119,BOOSTING,0.3266912574358184
119,MOSSE,0.20763760316993407
119,Fused,0.3234928787030422
120,CSRT,0.31339181286549705
120,KCF,0.34356037151702784
120,MIL,0.20790287748788888
120,BOOSTING,0.35261437908496734
120,MEDIANFLOW,0.360608875128999
120,MOSSE,0.1771479185119575
120,Fused,0.3474922600619195
121,CSRT,0.3410449632948875
121,KCF,0.37387554327684375
121,MIL,0.2005625495316418
121,BOOSTING,0.3837284607811207
121,MEDIANFLOW,0.3652771918595348
121,MOSSE,0.14760813634402944
121,Fused,0.3806213477383586
